serial,name,value,notes
16-50111,CC_a0,1.295690e-03,source_file 3305-00102-00249-A_SN_16-50111_QCT_Results_CTDBP-E.txt
16-50111,CC_a1,2.661392e-04,
16-50111,CC_a2,-4.293138e-07,
16-50111,CC_a3,1.466689e-07,
16-50111,CC_cpcor,-9.570000e-08,constant
16-50111,CC_ctcor,3.250000e-06,constant
16-50111,CC_g,-9.800516e-01,
16-50111,CC_h,1.560528e-01,
16-50111,CC_i,-2.255206e-04,
16-50111,CC_j,4.170969e-05,
16-50111,CC_pa0,4.889641e+00,
16-50111,CC_pa1,3.189781e-03,
16-50111,CC_pa2,9.791255e-11,
16-50111,CC_ptca0,5.275720e+05,
16-50111,CC_ptca1,5.162683e+01,
16-50111,CC_ptca2,7.493365e-01,
16-50111,CC_ptcb0,2.513125e+01,
16-50111,CC_ptcb1,-3.500000e-04,
16-50111,CC_ptcb2,0.000000e+00,
16-50111,CC_ptempa0,1.412686e+02,
16-50111,CC_ptempa1,-5.501290e+01,
16-50111,CC_ptempa2,-1.279556e+00,
