serial,name,value,notes
16-50005,CC_a0,0.00129285845,
16-50005,CC_a1,0.000265803819,
16-50005,CC_a2,-3.67090837e-07,
16-50005,CC_a3,1.50139e-07,
16-50005,CC_cpcor,-9.57e-08,
16-50005,CC_ctcor,3.25e-06,
16-50005,CC_g,-0.977713113,
16-50005,CC_h,0.1386961,
16-50005,CC_i,-0.000187427833,
16-50005,CC_j,3.32633287e-05,
16-50005,CC_pa0,-2.31083005,
16-50005,CC_pa1,0.00265105607,
16-50005,CC_pa2,1.63245441e-11,
16-50005,CC_ptca0,524563.475,
16-50005,CC_ptca1,-60.0575775,
16-50005,CC_ptca2,0.925424267,
16-50005,CC_ptcb0,24.888875,
16-50005,CC_ptcb1,-0.000625,
16-50005,CC_ptcb2,0,
16-50005,CC_ptempa0,-64.0224331,
16-50005,CC_ptempa1,53.3531784,
16-50005,CC_ptempa2,-0.609456219,
