serial,name,value,notes
16-50005,CC_a0,1.289823e-03,date in filename comes from latest sensor caldate within QCT cap file
16-50005,CC_a1,2.668860e-04,
16-50005,CC_a2,-4.943256e-07,
16-50005,CC_a3,1.550735e-07,
16-50005,CC_cpcor,-9.570000e-08,
16-50005,CC_ctcor,3.250000e-06,
16-50005,CC_g,-9.787011e-01,
16-50005,CC_h,1.390096e-01,
16-50005,CC_i,-2.706246e-04,
16-50005,CC_j,3.971228e-05,
16-50005,CC_pa0,-2.379507e+00,
16-50005,CC_pa1,2.650906e-03,
16-50005,CC_pa2,1.672250e-11,
16-50005,CC_ptca0,5.245600e+05,
16-50005,CC_ptca1,-6.145028e+01,
16-50005,CC_ptca2,9.536443e-01,
16-50005,CC_ptcb0,2.488887e+01,
16-50005,CC_ptcb1,-6.250000e-04,
16-50005,CC_ptcb2,0.000000e+00,
16-50005,CC_ptempa0,-6.384953e+01,
16-50005,CC_ptempa1,5.317819e+01,
16-50005,CC_ptempa2,-5.660891e-01,
