OOIBARCODE,Int_Asset,DESCRIPTION,Type,serial_number,Date,comments
A00230,CP02PMUI-00001,,Mooring,CP02PMUI-00001,11/23/2013,
A00297,,ISU SIM #,,89-88-169-312-003-482-514,,
,,RTE S/N,,955,,
A00820,,Stretch Hose S/N,,8,,
A00274,,AcousticRelease S/N,,45609,,
A00283,,AcousticRelease S/N (line Pack),,45601,,
,,MOPAK S/N,,,,
A00287,,CWFP,Profiler,ML12991-01,,
A00088,,ADCP S/N,Sensor,19336,,
