serial,name,value,notes
16-7209,CC_a0,0.001246218,
16-7209,CC_a1,0.0002767838,
16-7209,CC_a2,-1.298569E-06,
16-7209,CC_a3,1.889486E-07,
16-7209,CC_cpcor,-9.57E-08,
16-7209,CC_ctcor,3.25E-06,
16-7209,CC_g,-0.9535724,
16-7209,CC_h,0.1336248,
16-7209,CC_i,-0.0003783545,
16-7209,CC_j,4.512857E-05,
16-7209,CC_pa0,0.1201447,
16-7209,CC_pa1,0.001540765,
16-7209,CC_pa2,5.361054E-12,
16-7209,CC_ptca0,524771.3,
16-7209,CC_ptca1,7.702243,
16-7209,CC_ptca2,-0.1943513,
16-7209,CC_ptcb0,25.106,
16-7209,CC_ptcb1,-0.001,
16-7209,CC_ptcb2,0,
16-7209,CC_ptempa0,-60.5807,
16-7209,CC_ptempa1,52.93258,
16-7209,CC_ptempa2,-0.3302614,
