serial,name,value,notes
16P71174-7209,CC_a0,0.001246218,
16P71174-7209,CC_a1,0.0002767838,
16P71174-7209,CC_a2,-1.298569e-06,
16P71174-7209,CC_a3,1.889486e-07,
16P71174-7209,CC_cpcor,-9.57e-08,
16P71174-7209,CC_ctcor,3.25e-06,
16P71174-7209,CC_g,-0.9535724,
16P71174-7209,CC_h,0.1336248,
16P71174-7209,CC_i,-0.0003783545,
16P71174-7209,CC_j,4.512857e-05,
16P71174-7209,CC_pa0,0.1201447,
16P71174-7209,CC_pa1,0.001540765,
16P71174-7209,CC_pa2,5.361054e-12,
16P71174-7209,CC_ptca0,524771.3,
16P71174-7209,CC_ptca1,7.702243,
16P71174-7209,CC_ptca2,-0.1943513,
16P71174-7209,CC_ptcb0,25.106,
16P71174-7209,CC_ptcb1,-0.0009999999,
16P71174-7209,CC_ptcb2,0,
16P71174-7209,CC_ptempa0,-60.5807,
16P71174-7209,CC_ptempa1,52.93258,
16P71174-7209,CC_ptempa2,-0.3302614,
