serial,name,value,notes
16P71879-7239,CC_a0,1.254860e-03,source_file 3305-00102-00306-A_SN_16P71879-7239_QCT_Results_CTDBP-D.CAP
16P71879-7239,CC_a1,2.706167e-04,
16P71879-7239,CC_a2,-3.276768e-07,
16P71879-7239,CC_a3,1.489464e-07,
16P71879-7239,CC_cpcor,-9.570000e-08,
16P71879-7239,CC_ctcor,3.250000e-06,
16P71879-7239,CC_g,-1.015698e+00,
16P71879-7239,CC_h,1.551370e-01,
16P71879-7239,CC_i,-3.961275e-04,
16P71879-7239,CC_j,5.513144e-05,
16P71879-7239,CC_pa0,1.192214e-01,
16P71879-7239,CC_pa1,1.550773e-03,
16P71879-7239,CC_pa2,4.297005e-12,
16P71879-7239,CC_ptca0,5.257447e+05,
16P71879-7239,CC_ptca1,4.637571e+00,
16P71879-7239,CC_ptca2,-3.508094e-02,
16P71879-7239,CC_ptcb0,2.505350e+01,
16P71879-7239,CC_ptcb1,9.000000e-04,
16P71879-7239,CC_ptcb2,0.000000e+00,
16P71879-7239,CC_ptempa0,-6.149690e+01,
16P71879-7239,CC_ptempa1,5.291743e+01,
16P71879-7239,CC_ptempa2,-2.614595e-01,
