serial,name,value,notes
16-50058,CC_a0,1.263706e-03,source_file 3305-00102-00214-A_SN_16-50058_QCT_Results_CTDBP-D.txt
16-50058,CC_a1,2.708344e-04,
16-50058,CC_a2,-8.317283e-07,
16-50058,CC_a3,1.716298e-07,
16-50058,CC_cpcor,-9.570000e-08,
16-50058,CC_ctcor,3.250000e-06,
16-50058,CC_g,-1.017438e+00,
16-50058,CC_h,1.575931e-01,
16-50058,CC_i,-1.089103e-04,
16-50058,CC_j,3.228734e-05,
16-50058,CC_pa0,1.646782e-02,
16-50058,CC_pa1,1.546867e-03,
16-50058,CC_pa2,5.243885e-12,
16-50058,CC_ptca0,5.253533e+05,
16-50058,CC_ptca1,2.600749e+00,
16-50058,CC_ptca2,-1.025155e-01,
16-50058,CC_ptcb0,2.510963e+01,
16-50058,CC_ptcb1,-6.750000e-04,
16-50058,CC_ptcb2,0.000000e+00,
16-50058,CC_ptempa0,-6.800120e+01,
16-50058,CC_ptempa1,5.172577e+01,
16-50058,CC_ptempa2,-5.414061e-01,
