serial,name,value,notes
NTR-1062,CC_cal_temp,20,date in filename comes from latest caldate within calfile SNA1062B.cal
NTR-1062,CC_di,"[37, 37, 39, 27, 53, 59, 48, 39, 55, 44, 53, 54, 75, 231, 882, 2957, 7381, 14019, 21178, 27241, 31366, 33543, 34130, 33691, 32667, 31502, 30455, 29622, 29108, 28965, 29209, 29851, 30898, 32264, 34040, 36169, 38555, 41133, 43714, 46127, 48220, 49689, 50439, 50398, 49539, 48036, 46151, 44057, 42004, 40080, 38473, 37171, 36259, 35650, 35347, 35370, 35591, 36100, 36847, 37791, 38900, 40285, 41774, 43468, 45215, 46999, 48696, 50227, 51470, 52362, 52703, 52547, 51783, 50467, 48706, 46562, 44217, 41794, 39414, 37095, 34938, 33047, 31277, 29781, 28498, 27382, 26448, 25754, 25170, 24769, 24528, 24429, 24455, 24617, 24911, 25319, 25851, 26461, 27109, 27903, 28619, 29375, 30075, 30672, 31171, 31471, 31625, 31598, 31338, 30851, 30228, 29466, 28567, 27625, 26635, 25659, 24723, 23824, 23018, 22274, 21651, 21102, 20645, 20285, 20008, 19840, 19719, 19703, 19756, 19846, 19999, 20221, 20471, 20802, 21142, 21556, 21972, 22444, 22924, 23427, 23963, 24487, 25032, 25554, 26057, 26567, 26983, 27386, 27750, 28019, 28249, 28412, 28463, 28457, 28316, 28105, 27827, 27467, 27007, 26540, 26028, 25454, 24902, 24330, 23711, 23092, 22490, 21854, 21208, 20569, 19908, 19248, 18623, 18026, 17506, 17016, 16577, 16181, 15826, 15527, 15260, 15027, 14767, 14589, 14388, 14179, 14009, 13835, 13650, 13473, 13280, 13116, 12947, 12781, 12691, 12562, 12461, 12358, 12313, 12210, 12173, 12120, 12101, 12071, 12047, 12014, 12015, 12006, 11991, 11956, 11941, 11911, 11893, 11856, 11799, 11775, 11722, 11662, 11597, 11541, 11463, 11369, 11244, 11051, 10868, 10651, 10437, 10261, 10068, 9897, 9716, 9543, 9373, 9222, 9066, 8930, 8762, 8541, 8329, 8102, 7891, 7690, 7510, 7328, 7165, 7050, 6896, 6795, 6658, 6561, 6459, 6390, 6323, 6265, 6168, 5917]",
NTR-1062,CC_eno3,"[0.0037567, -0.00487282, -0.00775374, 0.00512292, -0.01672145, 0.00668892, 0.01171571, 0.00790438, 0.01797053, 0.00188813, -0.00641265, 0.0007002, -0.00310141, -0.00409348, -0.00185455, 0.00391059, -0.00092213, 0.00370347, 0.00477207, -0.00305608, -0.00483445, -0.00163622, -0.00086161, 0.00387194, 0.0062403, 0.00773386, 0.00707182, 0.00696313, 0.00667314, 0.00628756, 0.0061495, 0.00586005, 0.00558536, 0.005271, 0.004934, 0.00461564, 0.00429225, 0.00396646, 0.00364608, 0.00332783, 0.00302984, 0.0027398, 0.00247167, 0.00220378, 0.001959, 0.00174036, 0.00153067, 0.00133781, 0.00116131, 0.00100025, 0.00085517, 0.00072788, 0.00061255, 0.00051884, 0.00042742, 0.00035556, 0.00028991, 0.00022959, 0.00019102, 0.00015454, 0.0001184, 0.00009018, 0.00007191, 0.00004366, 0.00003301, 0.00001761, 0.00000861, 0.00000593, -0.00000382, -0.00000883, -0.00000931, -0.00000946, -0.00001636, -0.00000996, -0.00001586, -0.00000971, -0.00000799, -0.00000925, -0.00000277, 0.00000062, 0.00000177, -0.00000166, -0.0000032, 0.00000277, -0.00000228, 0.00001096, 0.00000395, 0.00001195, 0.00001328, 0.00000639, -0.00000313, 0.00000152, 0.00002225, 0.00001893, 0.00002159, 0.00002102, 0.00002072, 0.0000226, 0.00001808, 0.00002176, 0.00002388, 0.00003401, 0.00003116, 0.00004674, 0.00005336, 0.00005788, 0.00005936, 0.00006147, 0.00005296, 0.00005273, 0.00005951, 0.00006281, 0.00007996, 0.00007677, 0.00008565, 0.00008506, 0.0000858, 0.00009285, 0.00008922, 0.00008813, 0.00009066, 0.00008868, 0.00009776, 0.00011041, 0.00010751, 0.00011016, 0.00010726, 0.00011063, 0.00009828, 0.00010641, 0.00009815, 0.00010559, 0.00009709, 0.00011185, 0.00011514, 0.00012655, 0.00011404, 0.00013156, 0.00013024, 0.00012663, 0.00013012, 0.00012848, 0.00013446, 0.00013735, 0.00014212, 0.00015, 0.0001526, 0.00015663, 0.00016107, 0.0001623, 0.00017253, 0.0001691, 0.00017022, 0.00017816, 0.00017788, 0.00018449, 0.00019526, 0.00019629, 0.00019954, 0.00020256, 0.00020494, 0.00020327, 0.00020758, 0.00021676, 0.00021719, 0.00022055, 0.00023022, 0.00022947, 0.00022595, 0.00023085, 0.00024978, 0.00024582, 0.00023864, 0.00025148, 0.00025766, 0.00025977, 0.00025507, 0.00025251, 0.000275, 0.00026542, 0.00027083, 0.00026024, 0.00026331, 0.00027738, 0.00027624, 0.00027554, 0.00027689, 0.00027609, 0.00027799, 0.00029735, 0.0002999, 0.00031767, 0.0003056, 0.00032304, 0.00032958, 0.00032389, 0.0003215, 0.0003449, 0.00031927, 0.00033879, 0.00034187, 0.00033802, 0.00033969, 0.00035757, 0.00033459, 0.00034828, 0.0003818, 0.00036292, 0.00037728, 0.00038625, 0.00037899, 0.00038338, 0.00036841, 0.00036436, 0.00039435, 0.0003848, 0.00039416, 0.00042109, 0.00040621, 0.00043922, 0.00041889, 0.00042116, 0.00042789, 0.0004472, 0.0004397, 0.00044976, 0.00044446, 0.00046893, 0.00042703, 0.00045064, 0.00043134, 0.00044826, 0.00048038, 0.00048793, 0.00050203, 0.00051121, 0.00048681, 0.00048455, 0.00050861, 0.00049229, 0.00049625, 0.0004953, 0.00051574, 0.0005326, 0.00053196, 0.00053027, 0.00052104, 0.00057056, 0.00051616, 0.00054945, 0.00053027, 0.00054692, 0.00055231, 0.00052472, 0.00057945, 0.00056781]",
NTR-1062,CC_eswa,"[0.01287918, 0.01108313, 0.01454965, 0.00483767, 0.02517818, 0.00667179, 0.00445635, 0.00007709, 0.00146279, 0.00095169, 0.01080221, 0.00417247, 0.00797495, 0.02540555, 0.03801198, 0.05077268, 0.06470562, 0.0733797, 0.07526825, 0.08305274, 0.08891426, 0.08403682, 0.07968399, 0.07327702, 0.06512389, 0.05627935, 0.04777205, 0.04027717, 0.03329285, 0.02734042, 0.02220168, 0.0179259, 0.01437992, 0.01143493, 0.00906726, 0.00714707, 0.00561412, 0.00438851, 0.00341753, 0.00267087, 0.00207995, 0.00162366, 0.00126164, 0.00099124, 0.00077731, 0.000611, 0.00048363, 0.00038951, 0.00031229, 0.00024629, 0.00020761, 0.0001697, 0.00014282, 0.0001211, 0.00011048, 0.00009393, 0.00007824, 0.0000695, 0.00005546, 0.00004913, 0.00002497, 0.00002967, 0.00001967, 0.00002174, 0.00001852, 0.00001419, 0.00000693, -0.00000251, 0.00000178, 0.00000037, -0.00000575, -0.00000141, -0.00000842, -0.00000838, -0.00000548, -0.00001641, -0.0000118, -0.00000846, -0.00000764, -0.00000474, 0.00000103, 0.00000442, 0.00000181, 0.00000317, 0.00001161, -0.00000326, 0.00000378, 0.00000861, 0.00000806, 0.00002297, 0.00002704, 0.00004442, 0.00002423, 0.00003604, 0.0000393, 0.00003489, 0.000035, 0.00004154, 0.00002986, 0.00004964, 0.00004492, 0.00003687, 0.00004767, 0.00004033, 0.00004589, 0.00003923, 0.00004528, 0.00005037, 0.00005478, 0.00005322, 0.00005373, 0.00005648, 0.00004791, 0.00005761, 0.00004526, 0.00005847, 0.00005184, 0.000046, 0.00006067, 0.00004974, 0.00006963, 0.00007993, 0.0000704, 0.00006488, 0.00007197, 0.00007982, 0.00007978, 0.00007586, 0.00010303, 0.00009972, 0.00010238, 0.00011085, 0.00010597, 0.00010744, 0.00010647, 0.00011164, 0.00011781, 0.00012063, 0.00012449, 0.00012051, 0.00013249, 0.00013219, 0.00013591, 0.00013171, 0.00013763, 0.00015051, 0.00014235, 0.00014106, 0.00014969, 0.0001464, 0.00013981, 0.000152, 0.00013924, 0.0001513, 0.00014392, 0.0001562, 0.00014435, 0.00015337, 0.00014855, 0.00015309, 0.00015263, 0.00015635, 0.00016056, 0.00015508, 0.00014895, 0.00015561, 0.00016072, 0.00017262, 0.00017501, 0.00018358, 0.00018573, 0.00017667, 0.00018028, 0.00017181, 0.00016937, 0.00017319, 0.00018822, 0.00020044, 0.0001943, 0.00020287, 0.00019723, 0.00023504, 0.00019255, 0.00022207, 0.000219, 0.00021947, 0.00021766, 0.00024247, 0.00023167, 0.00023178, 0.00022915, 0.00022704, 0.00023076, 0.00021462, 0.00023037, 0.00022355, 0.0002438, 0.00022632, 0.00027509, 0.00023673, 0.00025253, 0.00024137, 0.00025283, 0.00024023, 0.00027608, 0.00024974, 0.00025148, 0.0002682, 0.00027761, 0.0002639, 0.00027333, 0.00026909, 0.00029787, 0.00030022, 0.00025972, 0.0002769, 0.00027611, 0.00027214, 0.00027473, 0.00026183, 0.00028668, 0.00028079, 0.00031595, 0.00028291, 0.0002954, 0.00027893, 0.00027264, 0.00026927, 0.00029875, 0.00030707, 0.00032498, 0.00030197, 0.0002957, 0.00030261, 0.00027195, 0.00029542, 0.00031003, 0.00028155, 0.00029407, 0.00030271, 0.0002825, 0.00031874, 0.00030218, 0.00027787, 0.00029095, 0.00034695, 0.00030467, 0.00033268, 0.00031858, 0.00032435, 0.00032051, 0.00032377, 0.00030895, 0.00033415, 0.00030322, 0.00032273]",
NTR-1062,CC_lower_wavelength_limit_for_spectra_fit,217,
NTR-1062,CC_upper_wavelength_limit_for_spectra_fit,240,
NTR-1062,CC_wl,"[188.68, 189.48, 190.28, 191.08, 191.88, 192.68, 193.48, 194.28, 195.09, 195.89, 196.69, 197.49, 198.29, 199.1, 199.9, 200.7, 201.5, 202.31, 203.11, 203.92, 204.72, 205.52, 206.33, 207.13, 207.94, 208.74, 209.55, 210.35, 211.16, 211.96, 212.77, 213.57, 214.38, 215.19, 215.99, 216.8, 217.61, 218.41, 219.22, 220.03, 220.84, 221.64, 222.45, 223.26, 224.07, 224.87, 225.68, 226.49, 227.3, 228.11, 228.92, 229.73, 230.54, 231.34, 232.15, 232.96, 233.77, 234.58, 235.39, 236.2, 237.01, 237.82, 238.63, 239.44, 240.25, 241.06, 241.87, 242.69, 243.5, 244.31, 245.12, 245.93, 246.74, 247.55, 248.36, 249.18, 249.99, 250.8, 251.61, 252.42, 253.23, 254.05, 254.86, 255.67, 256.48, 257.3, 258.11, 258.92, 259.73, 260.55, 261.36, 262.17, 262.98, 263.8, 264.61, 265.42, 266.23, 267.05, 267.86, 268.67, 269.49, 270.3, 271.11, 271.93, 272.74, 273.55, 274.37, 275.18, 275.99, 276.81, 277.62, 278.43, 279.25, 280.06, 280.87, 281.69, 282.5, 283.31, 284.13, 284.94, 285.75, 286.57, 287.38, 288.2, 289.01, 289.82, 290.64, 291.45, 292.26, 293.08, 293.89, 294.7, 295.52, 296.33, 297.14, 297.96, 298.77, 299.58, 300.4, 301.21, 302.02, 302.84, 303.65, 304.46, 305.28, 306.09, 306.9, 307.71, 308.53, 309.34, 310.15, 310.97, 311.78, 312.59, 313.4, 314.22, 315.03, 315.84, 316.65, 317.46, 318.28, 319.09, 319.9, 320.71, 321.52, 322.34, 323.15, 323.96, 324.77, 325.58, 326.39, 327.2, 328.02, 328.83, 329.64, 330.45, 331.26, 332.07, 332.88, 333.69, 334.5, 335.31, 336.12, 336.93, 337.74, 338.55, 339.36, 340.17, 340.98, 341.79, 342.6, 343.41, 344.21, 345.02, 345.83, 346.64, 347.45, 348.26, 349.06, 349.87, 350.68, 351.49, 352.3, 353.1, 353.91, 354.72, 355.52, 356.33, 357.14, 357.94, 358.75, 359.55, 360.36, 361.17, 361.97, 362.78, 363.58, 364.39, 365.19, 366, 366.8, 367.6, 368.41, 369.21, 370.02, 370.82, 371.62, 372.42, 373.23, 374.03, 374.83, 375.63, 376.44, 377.24, 378.04, 378.84, 379.64, 380.44, 381.24, 382.04, 382.84, 383.64, 384.44, 385.24, 386.04, 386.84, 387.64, 388.44, 389.24, 390.04, 390.83, 391.63, 392.43, 393.23, 394.02, 394.82]",
