serial,name,value,notes
245,CC_immersion_factor,"[1.368, 1.41, 1.365, 1.354, 1.372, 1.322, 1.347]"
245,CC_offset,"[2147252807.1, 2147347925.5, 2148258363.2, 2147025134.4, 2147283189.6, 2147134784.6, 2146741212.1]"
245,CC_scale,"[2.091279431e-07, 2.10742012577e-07, 1.97767590728e-07, 2.09285022304e-07, 1.99515602297e-07, 2.14115948704e-07, 2.12689804619e-07]"
