serial,name,value,notes
37-12565,CC_a0,-1.610072e-04,source_file 3305-00101-00316-A_SN_37-12565_QCT_Results_CTDMO-R.txt
37-12565,CC_a1,3.096078e-04,
37-12565,CC_a2,-4.310658e-06,
37-12565,CC_a3,1.992944e-07,
37-12565,CC_cpcor,-9.57e-08,
37-12565,CC_ctcor,3.25e-06,
37-12565,CC_g,-9.937886e-01,
37-12565,CC_h,1.518913e-01,
37-12565,CC_i,-1.892443e-04,
37-12565,CC_j,3.889752e-05,
37-12565,CC_p_range,5076,
37-12565,CC_pa0,1.008313e+00,
37-12565,CC_pa1,1.623055e-02,
37-12565,CC_pa2,-6.883047e-10,
37-12565,CC_ptca0,5.242340e+05,
37-12565,CC_ptca1,4.449007e+00,
37-12565,CC_ptca2,-7.438924e-02,
37-12565,CC_ptcb0,2.513025e+01,
37-12565,CC_ptcb1,5e-05,
37-12565,CC_ptcb2,0,
37-12565,CC_ptempa0,-6.796466e+01,
37-12565,CC_ptempa1,5.177388e-02,
37-12565,CC_ptempa2,-5.697216e-07,
37-12565,CC_wbotc,6.510611e-08,
