serial,name,value,notes
37-13630,CC_a0,-1.267062e-004,
37-13630,CC_a1,3.120334e-004,
37-13630,CC_a2,-4.873187e-006,
37-13630,CC_a3,2.122662e-007,
37-13630,CC_cpcor,-9.57E-08,
37-13630,CC_ctcor,3.25E-06,
37-13630,CC_g,-9.870541e-001,
37-13630,CC_h,1.449209e-001,
37-13630,CC_i,-1.161239e-004,
37-13630,CC_j,2.973756e-005,
37-13630,CC_p_range,5076,
37-13630,CC_pa0,-2.209240e-001,
37-13630,CC_pa1,1.599350e-002,
37-13630,CC_pa2,-7.749262e-010,
37-13630,CC_ptca0,5.243489e+005,
37-13630,CC_ptca1,2.143531e-002,
37-13630,CC_ptca2,-3.196390e-002,
37-13630,CC_ptcb0,2.506005e+001,
37-13630,CC_ptcb1,-3.750000e-004,
37-13630,CC_ptcb2,0.00E+00,
37-13630,CC_ptempa0,1.943443e+002,
37-13630,CC_ptempa1,-8.774899e-002,
37-13630,CC_ptempa2,-8.478135e-007,
37-13630,CC_wbotc,4.4686e-007,
