serial,name,value,notes
37-13654,CC_a0,-7.519545e-05,
37-13654,CC_a1,0.0002991628,
37-13654,CC_a2,-3.860959e-06,
37-13654,CC_a3,1.85316e-07,
37-13654,CC_cpcor,-9.57e-08,
37-13654,CC_ctcor,3.25e-06,
37-13654,CC_g,-0.9801889,
37-13654,CC_h,0.1441034,
37-13654,CC_i,-0.0001228018,
37-13654,CC_j,3.058398e-05,
37-13654,CC_p_range,5076,
37-13654,CC_pa0,-0.01966374,
37-13654,CC_pa1,0.01624282,
37-13654,CC_pa2,-8.580458e-10,
37-13654,CC_ptca0,524089.2,
37-13654,CC_ptca1,-1.167467,
37-13654,CC_ptca2,0.04357956,
37-13654,CC_ptcb0,25.20675,
37-13654,CC_ptcb1,-0.00065,
37-13654,CC_ptcb2,0,
37-13654,CC_ptempa0,205.4817,
37-13654,CC_ptempa1,-0.1004403,
37-13654,CC_ptempa2,2.884843e-06,
37-13654,CC_wbotc,0,
