serial,name,value,notes
37-12569,CC_a0,-1.188504e-004,
37-12569,CC_a1,3.087552e-004,
37-12569,CC_a2,-4.574089e-006,
37-12569,CC_a3,2.035305e-007,
37-12569,CC_cpcor,-9.57E-08,
37-12569,CC_ctcor,3.25E-06,
37-12569,CC_g,-9.776771e-001,
37-12569,CC_h,1.528238e-001,
37-12569,CC_i,-1.492939e-004,
37-12569,CC_j,3.518121e-005,
37-12569,CC_p_range,5076,
37-12569,CC_pa0,8.848107e-001,
37-12569,CC_pa1,1.669687e-002,
37-12569,CC_pa2,-7.345842e-010,
37-12569,CC_ptca0,5.250100e+005,
37-12569,CC_ptca1,3.885177e+000,
37-12569,CC_ptca2,-7.773043e-002,
37-12569,CC_ptcb0,2.527587e+001,
37-12569,CC_ptcb1,-8.250000e-004,
37-12569,CC_ptcb2,0,
37-12569,CC_ptempa0,-6.670008e+001,
37-12569,CC_ptempa1,5.211733e-002,
37-12569,CC_ptempa2,-5.804889e-007,
37-12569,CC_wbotc,3.6595e-007,
