serial,name,value,notes
26P64515-1328,CC_b,8388.6,
26P64515-1328,CC_c1,607.2786,
26P64515-1328,CC_c2,-6.532171,
26P64515-1328,CC_c3,-1024.374,
26P64515-1328,CC_d1,0.02928,
26P64515-1328,CC_d2,0,
26P64515-1328,CC_m,125829.1,
26P64515-1328,CC_offset_correction_factor,0,Constant
26P64515-1328,CC_pressure_offset_calibration_coefficient,-0.1172,
26P64515-1328,CC_slope_correction_factor,1,Constant
26P64515-1328,CC_t1,27.83369,
26P64515-1328,CC_t2,0.607202,
26P64515-1328,CC_t3,18.21885,
26P64515-1328,CC_t4,27.90597,
26P64515-1328,CC_u0,5.827194,
26P64515-1328,CC_y1,-3910.859,
26P64515-1328,CC_y2,-10708.25,
26P64515-1328,CC_y3,0,
