serial,name,value,notes
26P-1391,CC_b,8388.6,date in filename comes from latest sensor caldate read from file captured from relevant QCT
26P-1391,CC_c1,5.997413e+02,
26P-1391,CC_c2,1.006003e+01,
26P-1391,CC_c3,-1.105320e+03,
26P-1391,CC_d1,2.962400e-02,
26P-1391,CC_d2,0.000000e+00,
26P-1391,CC_m,125829.1,
26P-1391,CC_offset_correction_factor,0,
26P-1391,CC_pressure_offset_calibration_coefficient,-2.202000e-01,
26P-1391,CC_slope_correction_factor,1,
26P-1391,CC_t1,2.780895e+01,
26P-1391,CC_t2,4.930620e-01,
26P-1391,CC_t3,1.984326e+01,
26P-1391,CC_t4,4.117356e+01,
26P-1391,CC_u0,5.793599e+00,
26P-1391,CC_y1,-3.983797e+03,
26P-1391,CC_y2,-9.856866e+03,
26P-1391,CC_y3,0.000000e+00,
