serial,name,value,notes
BBFL2W-1084,CC_angular_resolution,1.076,"X (Chi) factor (this is not really ""angular resolution"")"
BBFL2W-1084,CC_dark_counts_cdom,44,Measured signal output of fluorometer in clean water with black tape over the detector [counts]
BBFL2W-1084,CC_dark_counts_chlorophyll_a,43,Measured signal output of fluorometer in clean water with black tape over the detector [counts]
BBFL2W-1084,CC_dark_counts_volume_scatter,51,Measured signal output of scatterometer in clean water with black tape over the detector [counts]
BBFL2W-1084,CC_depolarization_ratio,0.039,Depolarization ratio [unitless].
BBFL2W-1084,CC_measurement_wavelength,700,Optical backscatter measurement wavelength [nm].
BBFL2W-1084,CC_scale_factor_cdom,0.0864,Multiplier [ppb counts^-1]
BBFL2W-1084,CC_scale_factor_chlorophyll_a,0.0112,Multiplier [ug L^-1 counts^-1]
BBFL2W-1084,CC_scale_factor_volume_scatter,3.396e-06,Multiplier [m^-1 sr^-1 counts^-1]
BBFL2W-1084,CC_scattering_angle,124,Optical backscatter scattering angle [degrees].
