serial,name,value,notes
1519,CC_dark_counts_cdom,49,date in filename comes from factory characterization sheet
1519,CC_scale_factor_cdom,0.0909,
1519,CC_dark_counts_chlorophyll_a,48,
1519,CC_scale_factor_chlorophyll_a,.0122,
1519,CC_dark_counts_volume_scatter,50,
1519,CC_scale_factor_volume_scatter,3.126e-06,
1519,CC_depolarization_ratio,0.039,Constant
1519,CC_measurement_wavelength,700,[nm]; Constant
1519,CC_scattering_angle,124,[degrees]; Constant
1519,CC_angular_resolution,1.076,Erroneously named constant; this coefficient scales the particulate scattering at 124 degrees to total backscatter from particles
